token,exchange,symbol
976787,BSE_EQ,12MFLPERC
976788,BSE_EQ,975MMFL27A
976789,BSE_EQ,970AXFPL28
976790,BSE_EQ,758PFL28
976795,BSE_EQ,915BML27
976796,BSE_EQ,AAHS130625
976797,BSE_EQ,AAHS13625
976798,BSE_EQ,AAHS13625A
976799,BSE_EQ,1125IML027
976800,BSE_EQ,114KFL26
976801,BSE_EQ,95PICAS27
976802,BSE_EQ,1150MBFL27
976803,BSE_EQ,915PFL27
976804,BSE_EQ,925PFL30
976805,BSE_EQ,91PFL27
976806,BSE_EQ,10MCSLD27
976807,BSE_EQ,725JDFI27
67279,NSE_FO,BAJAJFINSV
976808,BSE_EQ,1075NFL28
976809,BSE_EQ,728IGIT35
976810,BSE_EQ,707IGIT30
976811,BSE_EQ,701IGIT29
976812,BSE_EQ,1230VFPL29
976813,BSE_EQ,940ISCFL27
976814,BSE_EQ,94ISCFL27
976815,BSE_EQ,820HLFL28
976816,BSE_EQ,716KMPL28
976817,BSE_EQ,795HDBFS35
976818,BSE_EQ,950SCL30
976819,BSE_EQ,975SCL35
976820,BSE_EQ,945SCL28
976821,BSE_EQ,945SCL29
976822,BSE_EQ,11AFL29
976824,BSE_EQ,1070SISL27
976825,BSE_EQ,1075SISL27
976828,BSE_EQ,1142BFL27
976829,BSE_EQ,915HLFLPER
976830,BSE_EQ,93VCL28
976831,BSE_EQ,1140KFL28
976832,BSE_EQ,965VCL27
976833,BSE_EQ,15PCL29
976834,BSE_EQ,14PCL29
976841,BSE_EQ,13PCL2029
976842,BSE_EQ,15PCLD2029
976843,BSE_EQ,15PCL2029A
976844,BSE_EQ,1475PCLD29
976845,BSE_EQ,13PCL2029A
976846,BSE_EQ,15PCL2029B
976847,BSE_EQ,14PCL2029
976848,BSE_EQ,14PCL2029A
976849,BSE_EQ,15PCL2029C
976850,BSE_EQ,15PCL2029D
976851,BSE_EQ,1175MFL27
976852,BSE_EQ,965MFL028
976853,BSE_EQ,ABHF26625
976854,BSE_EQ,695VIT28
976855,BSE_EQ,10NFL27
851349,BSE_FO,KALYANKJIL
849872,BSE_FO,KALYANKJIL
67282,NSE_FO,BAJAJFINSV
976856,BSE_EQ,740AVFL30
976857,BSE_EQ,1025HFL30
976858,BSE_EQ,770PFL30
976859,BSE_EQ,10HFL29
976860,BSE_EQ,770PFL2035
976861,BSE_EQ,680SMIL30
976863,BSE_EQ,1225LXAA28
976864,BSE_EQ,697EOPRE27
976865,BSE_EQ,1125MBFL27
976866,BSE_EQ,865AKCFL28
976867,BSE_EQ,749RCFL28
976868,BSE_EQ,125ACAP28
976869,BSE_EQ,875OPL27
976870,BSE_EQ,10MMFL2028
976871,BSE_EQ,1125BFL27
976872,BSE_EQ,1025AFL27
976873,BSE_EQ,1040AFL28
976874,BSE_EQ,1010VCL26
976879,BSE_EQ,733KMIL28
976880,BSE_EQ,865LGS1227
976881,BSE_EQ,14DONN2527
976882,BSE_EQ,1110AFSL30
976883,BSE_EQ,784LBTL44
976884,BSE_EQ,77LBTL43
976885,BSE_EQ,LGS300625
976886,BSE_EQ,8EPPL45
976887,BSE_EQ,8VPPL45A
976888,BSE_EQ,11RSL26
976889,BSE_EQ,1275RST26
976890,BSE_EQ,1195ESCP29
976891,BSE_EQ,85JMF28
976893,BSE_EQ,10VCL28
976894,BSE_EQ,915AKCF28
976895,BSE_EQ,796LDL28
976896,BSE_EQ,1062KFL27
976897,BSE_EQ,1062KFL27A
976898,BSE_EQ,1035MCSL27
976899,BSE_EQ,770WXTL43
976900,BSE_EQ,784WXTL44
67283,NSE_FO,BAJAJFINSV
67284,NSE_FO,BAJAJFINSV
67289,NSE_FO,BAJAJFINSV
67298,NSE_FO,BANKNIFTY
30236,NSE_EQ,1015SCL30
976901,BSE_EQ,925CGCL28
976902,BSE_EQ,711BFL28
976903,BSE_EQ,842LGS1327
976904,BSE_EQ,12ICLFL28A
976905,BSE_EQ,985ACAPL27
976906,BSE_EQ,7AHL45
976907,BSE_EQ,ICLFL10725
976908,BSE_EQ,ICLF10725
976912,BSE_EQ,705KMPL28
976913,BSE_EQ,1162LVJ025
976914,BSE_EQ,705MMFSL27
976915,BSE_EQ,114KF27
976916,BSE_EQ,753PFL27
976917,BSE_EQ,664HUDCO28
976929,BSE_EQ,12IML28
976944,BSE_EQ,759GHFL27
976945,BSE_EQ,749GHFL27
976946,BSE_EQ,RREOPR35
976947,BSE_EQ,825AFPL28
976948,BSE_EQ,990OFSL28
976949,BSE_EQ,9AFSL28
976950,BSE_EQ,89AFSL27
976951,BSE_EQ,91USGI35
976952,BSE_EQ,715SEIT30
976953,BSE_EQ,72728SEI32
976954,BSE_EQ,NWFL24725
976955,BSE_EQ,9PFL27
976956,BSE_EQ,91PFL30
976957,BSE_EQ,8424ABCPRP
976958,BSE_EQ,692DCCD28
976959,BSE_EQ,925VFIP28
67299,NSE_FO,BAJAJFINSV
976960,BSE_EQ,925VFIP27
976961,BSE_EQ,925VFIP28A
976962,BSE_EQ,1090AFP26A
976963,BSE_EQ,955CIFL28
976964,BSE_EQ,1125NFPL31
976965,BSE_EQ,10MCSL2027
976966,BSE_EQ,705SCPSL28
976967,BSE_EQ,EFCL30725
976968,BSE_EQ,EFCL300725
976969,BSE_EQ,975MFSL27
976970,BSE_EQ,1025NBSP27
976971,BSE_EQ,707BFL28
976972,BSE_EQ,7345IGIT47
976973,BSE_EQ,699IIFCL30
976974,BSE_EQ,72959ABC28
976975,BSE_EQ,74242ABC30
976976,BSE_EQ,1070ESPL27
976977,BSE_EQ,865UTJ29
976978,BSE_EQ,980NJCPL28
976979,BSE_EQ,960ESFBL30
976980,BSE_EQ,940MFL28
976981,BSE_EQ,699IHFC28
976993,BSE_EQ,12AFIL27E
976994,BSE_EQ,125AFIL31F
976995,BSE_EQ,1225LB2532
976996,BSE_EQ,908IND4329
976997,BSE_EQ,990IND4329
976998,BSE_EQ,741JDFIP29
976999,BSE_EQ,1020NFL27
977000,BSE_EQ,1062KFL28
977001,BSE_EQ,1062KFLD28
977002,BSE_EQ,10EFL31
977003,BSE_EQ,850MOFSL27
977004,BSE_EQ,975PDL28
977005,BSE_EQ,804AFL35
852461,BSE_FO,KALYANKJIL
851002,BSE_FO,KALYANKJIL
977006,BSE_EQ,967KIIFB29
67300,NSE_FO,BAJAJFINSV
67303,NSE_FO,BANKNIFTY
67304,NSE_FO,BANKNIFTY
977007,BSE_EQ,967KIIFB30
977008,BSE_EQ,967KIIFB31
977009,BSE_EQ,967KIIFB32
977010,BSE_EQ,967KIIFB33
977013,BSE_EQ,85ABDFVL27
977014,BSE_EQ,790TFL28
977015,BSE_EQ,698PGCIL35
977016,BSE_EQ,920BML28
977017,BSE_EQ,1030NFL27
977018,BSE_EQ,870AML28
977019,BSE_EQ,910BML27
977020,BSE_EQ,91BML27
977021,BSE_EQ,640NHPCL27
977022,BSE_EQ,1065KSPL27
977023,BSE_EQ,11CFPL27
977024,BSE_EQ,9NWFL27
977025,BSE_EQ,91HLFL31
977026,BSE_EQ,5GMRAL27
977027,BSE_EQ,5GMRAL28A
977028,BSE_EQ,1050NCL28
977029,BSE_EQ,1140KFL27A
977030,BSE_EQ,960SCL35
977031,BSE_EQ,718HDBFS28
977032,BSE_EQ,1225PFSP28
977033,BSE_EQ,1175FFSL28
977034,BSE_EQ,842ABCLPER
977035,BSE_EQ,360OP19825
977036,BSE_EQ,693CHT29
977037,BSE_EQ,73015CHT35
977038,BSE_EQ,10KFL2027A
977039,BSE_EQ,10KFL2028
977040,BSE_EQ,1095MBFL27
977041,BSE_EQ,725KMPL30
67305,NSE_FO,BANKNIFTY
67306,NSE_FO,BAJAJFINSV
85380,NSE_FO,GAIL
977042,BSE_EQ,1010VCL27
977043,BSE_EQ,741MBPR33
977044,BSE_EQ,111KFL27
977045,BSE_EQ,712UML26
977046,BSE_EQ,711UML26
977047,BSE_EQ,12MML2026
977048,BSE_EQ,115SCNL32
977049,BSE_EQ,SFL200825
977050,BSE_EQ,734KMIL28
199017,BSE_EQ,IVZGOLDINAV
199018,BSE_EQ,HDFCETFINAV
199019,BSE_EQ,ICICIGDINAV
199020,BSE_EQ,MON100INAV
199021,BSE_EQ,BSLGOLDINAV
199022,BSE_EQ,AXISGOLDINV
199023,BSE_EQ,IDBIGDINAV
199024,BSE_EQ,ICICISINAV
199025,BSE_EQ,GOLDBSINAV
199027,BSE_EQ,SBIGETSINAV
199028,BSE_EQ,QGOLDLFINV
199029,BSE_EQ,GOLDSHAINV
199030,BSE_EQ,HNGSNGINAV
199032,BSE_EQ,KTKSENSINAV
199033,BSE_EQ,SBISENSINAV
199034,BSE_EQ,MOM100INAV
199035,BSE_EQ,ICICINIINAV
199036,BSE_EQ,ICICINFINAV
199037,BSE_EQ,NIF100BINAV
199038,BSE_EQ,KOTAKNIINAV
199039,BSE_EQ,CPSEETFINAV
199040,BSE_EQ,SENSEXBINAV
199041,BSE_EQ,SETFBSEINAV
67313,NSE_FO,BANKNIFTY
199042,BSE_EQ,UTISENSINAV
199043,BSE_EQ,UTINIFTINAV
199044,BSE_EQ,LICE50INAV
199045,BSE_EQ,LICETFINAV
199046,BSE_EQ,HDNIFINAV
199047,BSE_EQ,SXETFINAV
199048,BSE_EQ,LICFNHINAV
199049,BSE_EQ,ICICINVINAV
199050,BSE_EQ,ICICIMCINAV
199051,BSE_EQ,BSLSENEINAV
199052,BSE_EQ,IDFSENSINAV
199053,BSE_EQ,ICICILOINAV
199054,BSE_EQ,UTINEXTINAV
199055,BSE_EQ,ICICIB2INAV
199056,BSE_EQ,LIQUIDEINAV
199057,BSE_EQ,ICICI50INAV
199058,BSE_EQ,ICICINXINAV
199059,BSE_EQ,ICICILIINAV
199060,BSE_EQ,SETFSN5INAV
199061,BSE_EQ,MAN50ETINAV
199062,BSE_EQ,ABSLNN5INAV
199063,BSE_EQ,UTISXN5INAV
199064,BSE_EQ,ICICIPBINAV
199065,BSE_EQ,SNXT50BINAV
199066,BSE_EQ,ICICIBAINAV
199067,BSE_EQ,ABSLBANINAV
199068,BSE_EQ,EBBET0INAV
199072,BSE_EQ,EBBETAINAV
199084,BSE_EQ,ICICIFMINAV
199085,BSE_EQ,AXISTECINAV
199086,BSE_EQ,AXISHETINAV
199087,BSE_EQ,AXISCETINAV
199089,BSE_EQ,ICICICOINAV
199090,BSE_EQ,DSPNEWEINAV
199091,BSE_EQ,MAHKTECINAV
199092,BSE_EQ,BBETF04INAV
199093,BSE_EQ,MONQ50INAV
199094,BSE_EQ,DSPQ50EINAV
199095,BSE_EQ,DSPN50INAV
199096,BSE_EQ,ICICIAUINAV
199098,BSE_EQ,MOMOMENINAV
199099,BSE_EQ,TECHINAV
199100,BSE_EQ,HEALTHYINAV
199101,BSE_EQ,BSLNIFTINAV
199102,BSE_EQ,ICICI5GINAV
67314,NSE_FO,BANKNIFTY
67317,NSE_FO,BAJAJFINSV
67318,NSE_FO,BAJAJFINSV
67319,NSE_FO,BAJAJFINSV
67320,NSE_FO,BAJAJFINSV
67321,NSE_FO,BANKNIFTY
67322,NSE_FO,BAJAJFINSV
67323,NSE_FO,BAJAJFINSV
67324,NSE_FO,BANKNIFTY
199103,BSE_EQ,MAM150EINAV
199104,BSE_EQ,MOLOWVOINAV
199105,BSE_EQ,ICICSENNAV
199106,BSE_EQ,LIQUIDBINAV
199107,BSE_EQ,NIFTYBEINAV
199108,BSE_EQ,JUNIORBINAV
199109,BSE_EQ,BANKBEEINAV
199110,BSE_EQ,KOTAKPSINAV
199111,BSE_EQ,PSUBNKBINAV
199112,BSE_EQ,SHARIABINAV
199113,BSE_EQ,QNIFTYINAV
199114,BSE_EQ,MOM50INAV
199115,BSE_EQ,KOTAKBKINAV
199116,BSE_EQ,SETFNIFINAV
199117,BSE_EQ,SETFN50INAV
67325,NSE_FO,BAJAJFINSV
199118,BSE_EQ,MOHEALTINAV
199125,BSE_EQ,MOM30INAV
199126,BSE_EQ,MOQUALTINAV
199127,BSE_EQ,MOVALUEINAV
67326,NSE_FO,BAJAJFINSV
67327,NSE_FO,BAJAJFINSV
199128,BSE_EQ,HDFCSIINAV
67328,NSE_FO,BAJAJFINSV
67329,NSE_FO,BAJAJFINSV
85477,NSE_FO,GAIL
199129,BSE_EQ,HDFQUALINAV
199132,BSE_EQ,HDFMOMEINAV
199137,BSE_EQ,EBBEINAV
199138,BSE_EQ,ICIC01INAV
199139,BSE_EQ,ICIC02INAV
199140,BSE_EQ,DSPBINAV
199141,BSE_EQ,HDFCINAV
199148,BSE_EQ,MANVINAV
199149,BSE_EQ,MAGSINAV
199150,BSE_EQ,SILVINAV
199151,BSE_EQ,DSPGINAV
199152,BSE_EQ,MASIINAV
199153,BSE_EQ,DSPIINAV
199154,BSE_EQ,BANKINAV
199155,BSE_EQ,LIQUINAV
199157,BSE_EQ,DSPSINAV
199158,BSE_EQ,DSPP01INAV
199169,BSE_EQ,BANK01INAV
199170,BSE_EQ,NIFTINAV
199171,BSE_EQ,NIFIINAV
199172,BSE_EQ,NIF1INAV
199173,BSE_EQ,NIF5INAV
199174,BSE_EQ,HEALINAV
67330,NSE_FO,BAJAJFINSV
67331,NSE_FO,BANKNIFTY
67332,NSE_FO,BAJAJFINSV
199175,BSE_EQ,HDFC04INAV
199176,BSE_EQ,LICNINAV
199177,BSE_EQ,SMALINAV
199178,BSE_EQ,GOLDINAV
67333,NSE_FO,BAJAJFINSV
199179,BSE_EQ,LIQU03INAV
67334,NSE_FO,BANKNIFTY
199180,BSE_EQ,MIDSINAV
199181,BSE_EQ,LIQU04INAV
199182,BSE_EQ,TOP1INAV
199183,BSE_EQ,MID1INAV
199184,BSE_EQ,BBNP01INAV
199187,BSE_EQ,ABGSINAV
199188,BSE_EQ,EVININAV
199189,BSE_EQ,SBININAV
199190,BSE_EQ,OILIINAV
199191,BSE_EQ,ABSL01INAV
199192,BSE_EQ,GSECINAV
199193,BSE_EQ,METAINAV
199194,BSE_EQ,MULTINAV
199195,BSE_EQ,TOP101INAV
199196,BSE_EQ,BANK02INAV
199197,BSE_EQ,META01INAV
199198,BSE_EQ,VAL3INAV
199199,BSE_EQ,LIQU06INAV
199201,BSE_EQ,ECAPINAV
199202,BSE_EQ,NEXTINAV
199203,BSE_EQ,UNIOINAV
199204,BSE_EQ,GOLD01INAV
199205,BSE_EQ,SELEINAV
199206,BSE_EQ,EQUAINAV
199207,BSE_EQ,CASHINAV
67335,NSE_FO,BANKNIFTY
199208,BSE_EQ,AXIS01INAV
199209,BSE_EQ,SILV01INAV
199210,BSE_EQ,SBIBINAV
199211,BSE_EQ,SILV02INAV
199212,BSE_EQ,EVIEINAV
67336,NSE_FO,BANKNIFTY
67337,NSE_FO,BAJAJFINSV
67338,NSE_FO,BAJAJFINSV
67339,NSE_FO,BANKNIFTY
11208,NSE_EQ,KANDARP
199213,BSE_EQ,EQUA01INAV
199214,BSE_EQ,SNXTINAV
199215,BSE_EQ,TOP102INAV
199216,BSE_EQ,INTEINAV
199217,BSE_EQ,GROWINAV
199218,BSE_EQ,SBILINAV
199219,BSE_EQ,LTGIINAV
67340,NSE_FO,BANKNIFTY
85506,NSE_FO,EXIDEIND
67342,NSE_FO,BANKNIFTY
67343,NSE_FO,BAJAJFINSV
67344,NSE_FO,BAJAJFINSV
67345,NSE_FO,BAJAJFINSV
67346,NSE_FO,BAJAJFINSV
67347,NSE_FO,BAJAJFINSV
67348,NSE_FO,BAJAJFINSV
11218,NSE_EQ,MAKS
67350,NSE_FO,BAJAJFINSV
67351,NSE_FO,BAJAJFINSV
67352,NSE_FO,BAJAJFINSV
67353,NSE_FO,BAJAJFINSV
67354,NSE_FO,BAJAJFINSV
67355,NSE_FO,BAJAJFINSV
67356,NSE_FO,BAJAJFINSV
18422,NSE_EQ,ASIANHOTNR
500049,BSE_EQ,BEL
67357,NSE_FO,BAJAJFINSV
500084,BSE_EQ,CESC
500096,BSE_EQ,DABUR
500104,BSE_EQ,HINDPETRO
500112,BSE_EQ,SBIN
500113,BSE_EQ,SAIL
500114,BSE_EQ,TITAN
500124,BSE_EQ,DRREDDY
500180,BSE_EQ,HDFCBANK
500182,BSE_EQ,HEROMOTOCO
500183,BSE_EQ,HFCL
67358,NSE_FO,BAJAJFINSV
500188,BSE_EQ,HINDZINC
500251,BSE_EQ,TRENT
500295,BSE_EQ,VEDL
500331,BSE_EQ,PIDILITIND
500387,BSE_EQ,SHREECEM
500420,BSE_EQ,TORNTPHARM
500425,BSE_EQ,AMBUJACEM
67359,NSE_FO,BAJAJFINSV
67360,NSE_FO,BAJAJFINSV
67361,NSE_FO,BAJAJFINSV
67362,NSE_FO,BAJAJFINSV
67363,NSE_FO,BAJAJFINSV
67364,NSE_FO,BAJAJFINSV
67365,NSE_FO,BAJAJFINSV
500440,BSE_EQ,HINDALCO
756713,NSE_EQ,364D010526
25683,NSE_EQ,364D031025
756035,NSE_EQ,18PVL29
756037,NSE_EQ,18PVL29A
500470,BSE_EQ,TATASTEEL
500480,BSE_EQ,CUMMINSIND
500493,BSE_EQ,BHARATFORG
500570,BSE_EQ,TATAMOTORS
500696,BSE_EQ,HINDUNILVR
500770,BSE_EQ,TATACHEM
500790,BSE_EQ,NESTLEIND
500800,BSE_EQ,TATACONSUM
500820,BSE_EQ,ASIANPAINT
500825,BSE_EQ,BRITANNIA
67366,NSE_FO,BAJAJFINSV
532286,BSE_EQ,JINDALSTEL
500830,BSE_EQ,COLPAL
517354,BSE_EQ,HAVELLS
524000,BSE_EQ,POONAWALLA
526371,BSE_EQ,NMDC
532149,BSE_EQ,BANKINDIA
67367,NSE_FO,BAJAJFINSV
67368,NSE_FO,BAJAJFINSV
67369,NSE_FO,BAJAJFINSV
67370,NSE_FO,BAJAJFINSV
67371,NSE_FO,BAJAJFINSV
67372,NSE_FO,BAJAJFINSV
67373,NSE_FO,BANKNIFTY
14802,NSE_EQ,ABSLFTUJRG
14804,NSE_EQ,ABSLFTUJRN
5107,NSE_EQ,ABSLFTTJRN
8676,NSE_EQ,ABSLFTTQDG
8677,NSE_EQ,ABSLFTTQRG
13228,NSE_EQ,ABSLFTUBDG
13234,NSE_EQ,ABSLFTUBRG
13235,NSE_EQ,ABSLFTUBRN
14794,NSE_EQ,ABSLFTUJDG
14795,NSE_EQ,ABSLFTUJDN
532155,BSE_EQ,GAIL
532187,BSE_EQ,INDUSINDBK
532215,BSE_EQ,AXISBANK
532234,BSE_EQ,NATIONALUM
43,BSE_EQ,MIDSEL
532296,BSE_EQ,GLENMARK
13163,NSE_EQ,UTIRMP35P2
532424,BSE_EQ,GODREJCP
67374,NSE_FO,BAJAJFINSV
67375,NSE_FO,BAJAJFINSV
67376,NSE_FO,BAJAJFINSV
67377,NSE_FO,BAJAJFINSV
9260,NSE_EQ,ARROWGREEN
532482,BSE_EQ,GRANULES
25088,NSE_EQ,ASAHISONG
532483,BSE_EQ,CANBK
532488,BSE_EQ,DIVISLAB
532500,BSE_EQ,MARUTI
532508,BSE_EQ,JSL
532514,BSE_EQ,IGL
532522,BSE_EQ,PETRONET
532523,BSE_EQ,BIOCON
532538,BSE_EQ,ULTRACEMCO
532539,BSE_EQ,UNOMINDA
532540,BSE_EQ,TCS
532541,BSE_EQ,COFORGE
532555,BSE_EQ,NTPC
532648,BSE_EQ,YESBANK
532667,BSE_EQ,SUZLON
532754,BSE_EQ,GMRAIRPORT
532755,BSE_EQ,TECHM
532777,BSE_EQ,NAUKRI
67379,NSE_FO,BANKNIFTY
532822,BSE_EQ,IDEA
532830,BSE_EQ,ASTRAL
532868,BSE_EQ,DLF
532947,BSE_EQ,IRB
532966,BSE_EQ,TITAGARH
532977,BSE_EQ,BAJAJ-AUTO
532978,BSE_EQ,BAJAJFINSV
533106,BSE_EQ,OIL
533179,BSE_EQ,PERSISTENT
533274,BSE_EQ,PRESTIGE
533398,BSE_EQ,MUTHOOTFIN
533519,BSE_EQ,LTF
533581,BSE_EQ,PGEL
534816,BSE_EQ,INDUSTOWER
539437,BSE_EQ,IDFCFIRSTB
539448,BSE_EQ,INDIGO
539876,BSE_EQ,CROMPTON
540005,BSE_EQ,LTIM
540065,BSE_EQ,RBLBANK
540133,BSE_EQ,ICICIPRULI
540222,BSE_EQ,LAURUSLABS
540530,BSE_EQ,HUDCO
540719,BSE_EQ,SBILIFE
541143,BSE_EQ,BDL
541153,BSE_EQ,BANDHANBNK
542066,BSE_EQ,ATGL
542649,BSE_EQ,RVNL
542651,BSE_EQ,KPITTECH
542652,BSE_EQ,POLYCAB
542772,BSE_EQ,360ONE
542830,BSE_EQ,IRCTC
543066,BSE_EQ,SBICARD
543237,BSE_EQ,MAZDOCK
543278,BSE_EQ,KALYANKJIL
58,BSE_EQ,MSL400
67380,NSE_FO,BAJAJFINSV
543384,BSE_EQ,NYKAA
543529,BSE_EQ,DELHIVERY
12456,NSE_EQ,CAGL25A
543635,BSE_EQ,PPLPHARMA
543720,BSE_EQ,KFINTECH
67381,NSE_FO,BAJAJFINSV
19000,BSE_EQ,SENSEX
19012,BSE_EQ,BANKEX
36,BSE_EQ,ALLCAP
67382,NSE_FO,BANKNIFTY
67383,NSE_FO,BANKNIFTY
67384,NSE_FO,APOLLOHOSP
67385,NSE_FO,APOLLOHOSP
67386,NSE_FO,BAJAJFINSV
49,BSE_EQ,BHRT22
19004,BSE_EQ,BSE500
18067,NSE_EQ,BPF02IQD
22553,NSE_EQ,CIF27
18473,NSE_EQ,CAGL26
18485,NSE_EQ,CAGL27
12471,NSE_EQ,CAGL27A
18498,NSE_EQ,CAGL28
19003,BSE_EQ,BSE200
19007,BSE_EQ,BSECG
19006,BSE_EQ,BSEFMC
19009,BSE_EQ,BSEHC
19054,BSE_EQ,BSEIPO
19005,BSE_EQ,BSEIT
19014,BSE_EQ,BSEMETL
66,BSE_EQ,BSEPBI
19001,BSE_EQ,BSEPSU
67,BSE_EQ,BSESER
19011,BSE_EQ,BSETECK
67387,NSE_FO,BAJAJFINSV
67388,NSE_FO,APOLLOHOSP
67389,NSE_FO,APOLLOHOSP
19058,BSE_EQ,CARBON
9388,NSE_EQ,CREATIVEYE
6092,NSE_EQ,DESTINY
37,BSE_EQ,COMDTY
38,BSE_EQ,CONDIS
64,BSE_EQ,DFRGRI
19019,BSE_EQ,DOL100
19020,BSE_EQ,DOL200
19018,BSE_EQ,DOL30
39,BSE_EQ,ENERGY
50,BSE_EQ,ESG100
40,BSE_EQ,FINSER
19081,BSE_EQ,GREENX
41,BSE_EQ,INDSTR
19060,BSE_EQ,INFRA
65,BSE_EQ,LCTMCI
57,BSE_EQ,LMI250
19083,BSE_EQ,MFG
67390,NSE_FO,BAJAJFINSV
67391,NSE_FO,BAJAJFINSV
67392,NSE_FO,APOLLOHOSP
55,BSE_EQ,MID150
42,BSE_EQ,LRGCAP
19016,BSE_EQ,MIDCAP
13423,NSE_EQ,ELIN
67393,NSE_FO,APOLLOHOSP
67394,NSE_FO,APOLLOHOSP
67395,NSE_FO,APOLLOHOSP
13421,NSE_EQ,EMKAY
67396,NSE_FO,BAJAJFINSV
85722,NSE_FO,GLENMARK
67397,NSE_FO,BAJAJFINSV
18179,NSE_EQ,FICRF3GP
67398,NSE_FO,BANKNIFTY
67399,NSE_FO,BANKNIFTY
67400,NSE_FO,BANKNIFTY
67401,NSE_FO,BANKNIFTY
85741,NSE_FO,GLENMARK
14949,NSE_EQ,F13RP
18185,NSE_EQ,HFMPCC50DD
18186,NSE_EQ,HFMPCC50RD
18191,NSE_EQ,HFMPCC75DD
18192,NSE_EQ,HFMPCC75RD
67402,NSE_FO,APOLLOHOSP
67403,NSE_FO,APOLLOHOSP
4183,NSE_EQ,GS090925C
4341,NSE_EQ,GS100226C
67404,NSE_FO,APOLLOHOSP
67405,NSE_FO,APOLLOHOSP
67406,NSE_FO,BANKNIFTY
67407,NSE_FO,BANKNIFTY
756140,NSE_EQ,IIFL210425
18176,NSE_EQ,IFD3DPD
28861,NSE_EQ,IHF261224
67408,NSE_FO,BANKNIFTY
67409,NSE_FO,BANKNIFTY
67410,NSE_FO,APOLLOHOSP
67411,NSE_FO,APOLLOHOSP
67412,NSE_FO,APOLLOHOSP
67413,NSE_FO,BANKNIFTY
11743,NSE_EQ,JINDALPHOT
11880,NSE_EQ,JSWHL
14806,NSE_EQ,IRBIT
67414,NSE_FO,BANKNIFTY
67415,NSE_FO,BANKNIFTY
67416,NSE_FO,BANKNIFTY
67417,NSE_FO,BANKNIFTY
67418,NSE_FO,BANKNIFTY
67419,NSE_FO,BANKNIFTY
10282,NSE_EQ,KAYA
757406,NSE_EQ,LLOYDSENPP
23175,NSE_EQ,KRYSTAL
85954,NSE_FO,CANBK
67421,NSE_FO,BANKNIFTY
67422,NSE_FO,BANKNIFTY
67423,NSE_FO,BANKNIFTY
17295,NSE_EQ,NAGAFERT
24281,NSE_EQ,MASON
67424,NSE_FO,BANKNIFTY
85973,NSE_FO,GMRAIRPORT
67425,NSE_FO,BANKNIFTY
67426,NSE_FO,BANKNIFTY
67427,NSE_FO,BANKNIFTY
67428,NSE_FO,BANKNIFTY
67429,NSE_FO,BANKNIFTY
67430,NSE_FO,BANKNIFTY
67431,NSE_FO,BANKNIFTY
67432,NSE_FO,BANKNIFTY
67433,NSE_FO,BANKNIFTY
24298,NSE_EQ,NXT-INFRA
10435,NSE_EQ,OSEINTRUST
67434,NSE_FO,BANKNIFTY
67435,NSE_FO,BANKNIFTY
67436,NSE_FO,BANKNIFTY
86073,NSE_FO,GMRAIRPORT
67437,NSE_FO,BANKNIFTY
67438,NSE_FO,BANKNIFTY
67439,NSE_FO,BANKNIFTY
67440,NSE_FO,BANKNIFTY
67441,NSE_FO,BANKNIFTY
27353,NSE_EQ,ROSSTECH
13251,NSE_EQ,SAKUMA
67442,NSE_FO,BANKNIFTY
67443,NSE_FO,BANKNIFTY
67445,NSE_FO,BANKNIFTY
67446,NSE_FO,BANKNIFTY
67447,NSE_FO,BANKNIFTY
67448,NSE_FO,BANKNIFTY
67449,NSE_FO,APOLLOHOSP
67450,NSE_FO,APOLLOHOSP
67451,NSE_FO,APOLLOHOSP
11909,NSE_EQ,SWELECTES
24851,NSE_EQ,SUYOG
67452,NSE_FO,APOLLOHOSP
67453,NSE_FO,APOLLOHOSP
23578,NSE_EQ,TCL26
67454,NSE_FO,APOLLOHOSP
67455,NSE_FO,APOLLOHOSP
67456,NSE_FO,APOLLOHOSP
67457,NSE_FO,APOLLOHOSP
67458,NSE_FO,APOLLOHOSP
30425,NSE_EQ,UTFDAIPIGI
67459,NSE_FO,APOLLOHOSP
67460,NSE_FO,APOLLOHOSP
67461,NSE_FO,APOLLOHOSP
67462,NSE_FO,APOLLOHOSP
12490,NSE_EQ,VINNY
13342,NSE_EQ,VAKRANGEE
67463,NSE_FO,APOLLOHOSP
67464,NSE_FO,APOLLOHOSP
67466,NSE_FO,APOLLOHOSP
7087,NSE_EQ,923GS2043
67467,NSE_FO,APOLLOHOSP
67468,NSE_FO,APOLLOHOSP
67469,NSE_FO,APOLLOHOSP
67470,NSE_FO,APOLLOHOSP
67471,NSE_FO,APOLLOHOSP
67472,NSE_FO,APOLLOHOSP
67473,NSE_FO,APOLLOHOSP
67474,NSE_FO,APOLLOHOSP
67475,NSE_FO,APOLLOHOSP
67476,NSE_FO,APOLLOHOSP
67477,NSE_FO,APOLLOHOSP
67478,NSE_FO,APOLLOHOSP
67479,NSE_FO,APOLLOHOSP
67480,NSE_FO,APOLLOHOSP
67481,NSE_FO,APOLLOHOSP
67482,NSE_FO,BAJAJFINSV
67483,NSE_FO,BAJAJFINSV
67484,NSE_FO,APOLLOHOSP
67485,NSE_FO,APOLLOHOSP
67486,NSE_FO,APOLLOHOSP
67487,NSE_FO,BANKNIFTY
67488,NSE_FO,BANKNIFTY
